  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 44.40	-2.61214441e-03	+5.62553402e-04	+3.10466247e+00	-4.13236668e-02	+0.000000e+00
 44.41	-2.60649177e-03	+1.21330044e-03	+3.10424963e+00	-3.16798922e-02	+0.000000e+00
 44.42	-2.59433183e-03	+1.85962404e-03	+3.10393324e+00	-2.19741488e-02	+0.000000e+00
 44.43	-2.57570891e-03	+2.49988718e-03	+3.10371390e+00	-1.22313777e-02	+0.000000e+00
 44.44	-2.55068368e-03	+3.13247210e-03	+3.10359199e+00	-2.47656351e-03	+0.000000e+00
 44.45	-2.51933299e-03	+3.75578410e-03	+3.10356763e+00	+7.26532898e-03	+0.000000e+00
 44.46	-2.48174963e-03	+4.36825540e-03	+3.10364069e+00	+1.69694173e-02	+0.000000e+00
 44.47	-2.43804207e-03	+4.96834883e-03	+3.10381079e+00	+2.66109644e-02	+0.000000e+00
 44.48	-2.38833416e-03	+5.55456149e-03	+3.10407729e+00	+3.61654402e-02	+0.000000e+00
 44.49	-2.33276475e-03	+6.12542831e-03	+3.10443934e+00	+4.56085836e-02	+0.000000e+00
 44.50	-2.27148738e-03	+6.67952551e-03	+3.10489582e+00	+5.49164630e-02	+0.000000e+00
 44.51	-2.20466980e-03	+7.21547405e-03	+3.10544536e+00	+6.40655360e-02	+0.000000e+00
 44.52	-2.13249353e-03	+7.73194281e-03	+3.10608639e+00	+7.30327088e-02	+0.000000e+00
 44.53	-2.05515345e-03	+8.22765189e-03	+3.10681708e+00	+8.17953934e-02	+0.000000e+00
 44.54	-1.97285719e-03	+8.70137563e-03	+3.10763539e+00	+9.03315641e-02	+0.000000e+00
 44.55	-1.88582466e-03	+9.15194558e-03	+3.10853905e+00	+9.86198129e-02	+0.000000e+00
 44.56	-1.79428744e-03	+9.57825338e-03	+3.10952559e+00	+1.06639403e-01	+0.000000e+00
 44.57	-1.69848820e-03	+9.97925350e-03	+3.11059230e+00	+1.14370319e-01	+0.000000e+00
 44.58	-1.59868005e-03	+1.03539658e-02	+3.11173632e+00	+1.21793319e-01	+0.000000e+00
 44.59	-1.49512591e-03	+1.07014779e-02	+3.11295454e+00	+1.28889983e-01	+0.000000e+00
 44.60	-1.38809782e-03	+1.10209479e-02	+3.11424373e+00	+1.35642756e-01	+0.000000e+00
 44.61	-1.27787623e-03	+1.13116059e-02	+3.11560042e+00	+1.42034994e-01	+0.000000e+00
 44.62	-1.16474928e-03	+1.15727565e-02	+3.11702102e+00	+1.48051005e-01	+0.000000e+00
 44.63	-1.04901209e-03	+1.18037803e-02	+3.11850176e+00	+1.53676089e-01	+0.000000e+00
 44.64	-9.30965940e-04	+1.20041360e-02	+3.12003874e+00	+1.58896571e-01	+0.000000e+00
 44.65	-8.10917527e-04	+1.21733611e-02	+3.12162791e+00	+1.63699841e-01	+0.000000e+00
 44.66	-6.89178177e-04	+1.23110740e-02	+3.12326509e+00	+1.68074378e-01	+0.000000e+00
 44.67	-5.66063023e-04	+1.24169743e-02	+3.12494600e+00	+1.72009784e-01	+0.000000e+00
 44.68	-4.41890201e-04	+1.24908441e-02	+3.12666624e+00	+1.75496807e-01	+0.000000e+00
 44.69	-3.16980021e-04	+1.25325485e-02	+3.12842133e+00	+1.78527363e-01	+0.000000e+00
 44.70	-1.91654138e-04	+1.25420360e-02	+3.13020672e+00	+1.81094556e-01	+0.000000e+00
 44.71	-6.62347229e-05	+1.25193383e-02	+3.13201775e+00	+1.83192693e-01	+0.000000e+00
 44.72	+5.89563800e-05	+1.24645709e-02	+3.13384974e+00	+1.84817299e-01	+0.000000e+00
 44.73	+1.83598481e-04	+1.23779322e-02	+3.13569796e+00	+1.85965125e-01	+0.000000e+00
 44.74	+3.07372878e-04	+1.22597032e-02	+3.13755764e+00	+1.86634154e-01	+0.000000e+00
 44.75	+4.29963684e-04	+1.21102465e-02	+3.13942399e+00	+1.86823606e-01	+0.000000e+00
 44.76	+5.51058640e-04	+1.19300055e-02	+3.14129222e+00	+1.86533935e-01	+0.000000e+00
 44.77	+6.70349926e-04	+1.17195030e-02	+3.14315752e+00	+1.85766830e-01	+0.000000e+00
 44.78	+7.87534951e-04	+1.14793398e-02	+3.14501514e+00	+1.84525203e-01	+0.000000e+00
 44.79	+9.02317136e-04	+1.12101926e-02	+3.14686032e+00	+1.82813182e-01	+0.000000e+00
 44.80	+1.01440667e-03	+1.09128126e-02	+3.14868836e+00	+1.80636097e-01	+0.000000e+00
 44.81	+1.12352127e-03	+1.05880226e-02	+3.15049461e+00	+1.78000463e-01	+0.000000e+00
 44.82	+1.22938686e-03	+1.02367153e-02	+3.15227449e+00	+1.74913962e-01	+0.000000e+00
 44.83	+1.33173831e-03	+9.85985046e-03	+3.15402348e+00	+1.71385419e-01	+0.000000e+00
 44.84	+1.43032009e-03	+9.45845192e-03	+3.15573717e+00	+1.67424777e-01	+0.000000e+00
 44.85	+1.52488691e-03	+9.03360494e-03	+3.15741124e+00	+1.63043068e-01	+0.000000e+00
 44.86	+1.61520433e-03	+8.58645296e-03	+3.15904147e+00	+1.58252381e-01	+0.000000e+00
 44.87	+1.70104935e-03	+8.11819438e-03	+3.16062378e+00	+1.53065831e-01	+0.000000e+00
 44.88	+1.78221095e-03	+7.63007916e-03	+3.16215420e+00	+1.47497521e-01	+0.000000e+00
 44.89	+1.85849063e-03	+7.12340531e-03	+3.16362893e+00	+1.41562501e-01	+0.000000e+00
 44.90	+1.92970286e-03	+6.59951531e-03	+3.16504429e+00	+1.35276730e-01	+0.000000e+00
 44.91	+1.99567552e-03	+6.05979232e-03	+3.16639678e+00	+1.28657029e-01	+0.000000e+00
 44.92	+2.05625036e-03	+5.50565648e-03	+3.16768307e+00	+1.21721041e-01	+0.000000e+00
 44.93	+2.11128329e-03	+4.93856099e-03	+3.16889997e+00	+1.14487176e-01	+0.000000e+00
 44.94	+2.16064480e-03	+4.35998824e-03	+3.17004453e+00	+1.06974571e-01	+0.000000e+00
 44.95	+2.20422016e-03	+3.77144582e-03	+3.17111395e+00	+9.92030287e-02	+0.000000e+00
 44.96	+2.24190974e-03	+3.17446260e-03	+3.17210565e+00	+9.11929748e-02	+0.000000e+00
 44.97	+2.27362921e-03	+2.57058471e-03	+3.17301724e+00	+8.29653983e-02	+0.000000e+00
 44.98	+2.29930967e-03	+1.96137153e-03	+3.17384654e+00	+7.45417984e-02	+0.000000e+00
 44.99	+2.31889784e-03	+1.34839172e-03	+3.17459160e+00	+6.59441290e-02	+0.000000e+00
 45.00	+2.33235613e-03	+7.33219235e-04	+3.17525068e+00	+5.71947409e-02	+0.000000e+00
 45.01	+2.33966266e-03	+1.17429369e-04	+3.17582226e+00	+4.83163246e-02	+0.000000e+00
 45.02	+2.34081134e-03	-4.97405166e-04	+3.17630504e+00	+3.93318519e-02	+0.000000e+00
 45.03	+2.33581177e-03	-1.10971813e-03	+3.17669799e+00	+3.02645169e-02	+0.000000e+00
 45.04	+2.32468925e-03	-1.71795359e-03	+3.17700025e+00	+2.11376770e-02	+0.000000e+00
 45.05	+2.30748460e-03	-2.32056973e-03	+3.17721124e+00	+1.19747932e-02	+0.000000e+00
 45.06	+2.28425410e-03	-2.91604255e-03	+3.17733061e+00	+2.79937065e-03	+0.000000e+00
 45.07	+2.25506922e-03	-3.50286958e-03	+3.17735822e+00	-6.36510055e-03	+0.000000e+00
 45.08	+2.22001649e-03	-4.07957345e-03	+3.17729419e+00	-1.54952051e-02	+0.000000e+00
 45.09	+2.17919721e-03	-4.64470546e-03	+3.17713886e+00	-2.45676614e-02	+0.000000e+00
 45.10	+2.13272715e-03	-5.19684902e-03	+3.17689281e+00	-3.35593798e-02	+0.000000e+00
 45.11	+2.08073625e-03	-5.73462305e-03	+3.17655685e+00	-4.24475211e-02	+0.000000e+00
 45.12	+2.02336827e-03	-6.25668526e-03	+3.17613201e+00	-5.12095534e-02	+0.000000e+00
 45.13	+1.96078037e-03	-6.76173537e-03	+3.17561955e+00	-5.98233088e-02	+0.000000e+00
 45.14	+1.89314273e-03	-7.24851823e-03	+3.17502097e+00	-6.82670390e-02	+0.000000e+00
 45.15	+1.82063808e-03	-7.71582685e-03	+3.17433795e+00	-7.65194693e-02	+0.000000e+00
 45.16	+1.74346120e-03	-8.16250527e-03	+3.17357242e+00	-8.45598523e-02	+0.000000e+00
 45.17	+1.66181844e-03	-8.58745145e-03	+3.17272650e+00	-9.23680195e-02	+0.000000e+00
 45.18	+1.57592716e-03	-8.98961987e-03	+3.17180250e+00	-9.99244316e-02	+0.000000e+00
 45.19	+1.48601520e-03	-9.36802419e-03	+3.17080295e+00	-1.07210228e-01	+0.000000e+00
 45.20	+1.39232022e-03	-9.72173963e-03	+3.16973056e+00	-1.14207271e-01	+0.000000e+00
 45.21	+1.29508915e-03	-1.00499053e-02	+3.16858821e+00	-1.20898197e-01	+0.000000e+00
 45.22	+1.19457751e-03	-1.03517264e-02	+3.16737896e+00	-1.27266454e-01	+0.000000e+00
 45.23	+1.09104880e-03	-1.06264762e-02	+3.16610605e+00	-1.33296345e-01	+0.000000e+00
 45.24	+9.84773746e-04	-1.08734978e-02	+3.16477285e+00	-1.38973068e-01	+0.000000e+00
 45.25	+8.76029653e-04	-1.10922062e-02	+3.16338289e+00	-1.44282750e-01	+0.000000e+00
 45.26	+7.65099677e-04	-1.12820894e-02	+3.16193986e+00	-1.49212485e-01	+0.000000e+00
 45.27	+6.52272090e-04	-1.14427098e-02	+3.16044755e+00	-1.53750363e-01	+0.000000e+00
 45.28	+5.37839532e-04	-1.15737057e-02	+3.15890987e+00	-1.57885502e-01	+0.000000e+00
 45.29	+4.22098262e-04	-1.16747919e-02	+3.15733086e+00	-1.61608070e-01	+0.000000e+00
 45.30	+3.05347384e-04	-1.17457606e-02	+3.15571464e+00	-1.64909315e-01	+0.000000e+00
 45.31	+1.87888080e-04	-1.17864820e-02	+3.15406543e+00	-1.67781581e-01	+0.000000e+00
 45.32	+7.00228238e-05	-1.17969047e-02	+3.15238751e+00	-1.70218329e-01	+0.000000e+00
 45.33	-4.79453975e-05	-1.17770555e-02	+3.15068525e+00	-1.72214150e-01	+0.000000e+00
 45.34	-1.65713870e-04	-1.17270397e-02	+3.14896304e+00	-1.73764780e-01	+0.000000e+00
 45.35	-2.82980935e-04	-1.16470407e-02	+3.14722535e+00	-1.74867107e-01	+0.000000e+00
 45.36	-3.99446771e-04	-1.15373192e-02	+3.14547665e+00	-1.75519176e-01	+0.000000e+00
 45.37	-5.14814168e-04	-1.13982129e-02	+3.14372145e+00	-1.75720197e-01	+0.000000e+00
 45.38	-6.28789295e-04	-1.12301351e-02	+3.14196426e+00	-1.75470540e-01	+0.000000e+00
 45.39	-7.41082457e-04	-1.10335738e-02	+3.14020958e+00	-1.74771733e-01	+0.000000e+00
 45.40	-8.51408842e-04	-1.08090900e-02	+3.13846191e+00	-1.73626456e-01	+0.000000e+00
 45.41	-9.59489254e-04	-1.05573166e-02	+3.13672571e+00	-1.72038534e-01	+0.000000e+00
 45.42	-1.06505082e-03	-1.02789558e-02	+3.13500541e+00	-1.70012921e-01	+0.000000e+00
 45.43	-1.16782771e-03	-9.97477783e-03	+3.13330538e+00	-1.67555687e-01	+0.000000e+00
 45.44	-1.26756177e-03	-9.64561816e-03	+3.13162995e+00	-1.64674000e-01	+0.000000e+00
 45.45	-1.36400324e-03	-9.29237544e-03	+3.12998335e+00	-1.61376101e-01	+0.000000e+00
 45.46	-1.45691131e-03	-8.91600882e-03	+3.12836974e+00	-1.57671288e-01	+0.000000e+00
 45.47	-1.54605480e-03	-8.51753517e-03	+3.12679320e+00	-1.53569881e-01	+0.000000e+00
 45.48	-1.63121267e-03	-8.09802625e-03	+3.12525768e+00	-1.49083199e-01	+0.000000e+00
 45.49	-1.71217462e-03	-7.65860566e-03	+3.12376706e+00	-1.44223525e-01	+0.000000e+00
 45.50	-1.78874159e-03	-7.20044567e-03	+3.12232504e+00	-1.39004072e-01	+0.000000e+00
 45.51	-1.86072623e-03	-6.72476399e-03	+3.12093523e+00	-1.33438950e-01	+0.000000e+00
 45.52	-1.92795337e-03	-6.23282035e-03	+3.11960108e+00	-1.27543122e-01	+0.000000e+00
 45.53	-1.99026045e-03	-5.72591305e-03	+3.11832591e+00	-1.21332368e-01	+0.000000e+00
 45.54	-2.04749790e-03	-5.20537544e-03	+3.11711286e+00	-1.14823241e-01	+0.000000e+00
 45.55	-2.09952945e-03	-4.67257230e-03	+3.11596491e+00	-1.08033020e-01	+0.000000e+00
 45.56	-2.14623252e-03	-4.12889617e-03	+3.11488487e+00	-1.00979668e-01	+0.000000e+00
 45.57	-2.18749844e-03	-3.57576367e-03	+3.11387538e+00	-9.36817822e-02	+0.000000e+00
 45.58	-2.22323269e-03	-3.01461176e-03	+3.11293888e+00	-8.61585443e-02	+0.000000e+00
 45.59	-2.25335516e-03	-2.44689397e-03	+3.11207761e+00	-7.84296713e-02	+0.000000e+00
 45.60	-2.27780023e-03	-1.87407669e-03	+3.11129365e+00	-7.05153629e-02	+0.000000e+00
 45.61	-2.29651698e-03	-1.29763536e-03	+3.11058883e+00	-6.24362499e-02	+0.000000e+00
 45.62	-2.30946922e-03	-7.19050749e-04	+3.10996481e+00	-5.42133397e-02	+0.000000e+00
 45.63	-2.31663559e-03	-1.39805216e-04	+3.10942302e+00	-4.58679628e-02	+0.000000e+00
 45.64	-2.31800955e-03	+4.38620998e-04	+3.10896470e+00	-3.74217172e-02	+0.000000e+00
 45.65	-2.31359933e-03	+1.01475344e-03	+3.10859083e+00	-2.88964138e-02	+0.000000e+00
 45.66	-2.30342795e-03	+1.58712710e-03	+3.10830223e+00	-2.03140197e-02	+0.000000e+00
 45.67	-2.28753304e-03	+2.15428995e-03	+3.10809945e+00	-1.16966032e-02	+0.000000e+00
 45.68	-2.26596679e-03	+2.71480655e-03	+3.10798284e+00	-3.06627671e-03	+0.000000e+00
 45.69	-2.23879570e-03	+3.26726148e-03	+3.10795254e+00	+5.55485843e-03	+0.000000e+00
 45.70	-2.20610046e-03	+3.81026279e-03	+3.10800844e+00	+1.41447685e-02	+0.000000e+00
 45.71	-2.16797566e-03	+4.34244532e-03	+3.10815025e+00	+2.26815425e-02	+0.000000e+00
 45.72	-2.12452954e-03	+4.86247403e-03	+3.10837741e+00	+3.11434480e-02	+0.000000e+00
 45.73	-2.07588369e-03	+5.36904718e-03	+3.10868920e+00	+3.95089853e-02	+0.000000e+00
 45.74	-2.02217272e-03	+5.86089944e-03	+3.10908463e+00	+4.77569414e-02	+0.000000e+00
 45.75	-1.96354390e-03	+6.33680500e-03	+3.10956254e+00	+5.58664436e-02	+0.000000e+00
 45.76	-1.90015673e-03	+6.79558043e-03	+3.11012153e+00	+6.38170118e-02	+0.000000e+00
 45.77	-1.83218257e-03	+7.23608761e-03	+3.11076003e+00	+7.15886094e-02	+0.000000e+00
 45.78	-1.75980415e-03	+7.65723646e-03	+3.11147623e+00	+7.91616938e-02	+0.000000e+00
 45.79	-1.68321508e-03	+8.05798761e-03	+3.11226815e+00	+8.65172652e-02	+0.000000e+00
 45.80	-1.60261940e-03	+8.43735491e-03	+3.11313362e+00	+9.36369140e-02	+0.000000e+00
 45.81	-1.51823097e-03	+8.79440788e-03	+3.11407028e+00	+1.00502867e-01	+0.000000e+00
 45.82	-1.43027298e-03	+9.12827403e-03	+3.11507558e+00	+1.07098031e-01	+0.000000e+00
 45.83	-1.33897733e-03	+9.43814097e-03	+3.11614682e+00	+1.13406037e-01	+0.000000e+00
 45.84	-1.24458404e-03	+9.72325850e-03	+3.11728113e+00	+1.19411279e-01	+0.000000e+00
 45.85	-1.14734063e-03	+9.98294050e-03	+3.11847548e+00	+1.25098955e-01	+0.000000e+00
 45.86	-1.04750149e-03	+1.02165666e-02	+3.11972670e+00	+1.30455101e-01	+0.000000e+00
 45.87	-9.45327198e-04	+1.04235840e-02	+3.12103146e+00	+1.35466629e-01	+0.000000e+00
 45.88	-8.41083860e-04	+1.06035084e-02	+3.12238632e+00	+1.40121357e-01	+0.000000e+00
 45.89	-7.35042424e-04	+1.07559259e-02	+3.12378771e+00	+1.44408038e-01	+0.000000e+00
 45.90	-6.27477973e-04	+1.08804936e-02	+3.12523195e+00	+1.48316392e-01	+0.000000e+00
 45.91	-5.18669017e-04	+1.09769405e-02	+3.12671526e+00	+1.51837126e-01	+0.000000e+00
 45.92	-4.08896772e-04	+1.10450687e-02	+3.12823377e+00	+1.54961960e-01	+0.000000e+00
 45.93	-2.98444430e-04	+1.10847532e-02	+3.12978350e+00	+1.57683645e-01	+0.000000e+00
 45.94	-1.87596430e-04	+1.10959427e-02	+3.13136043e+00	+1.59995981e-01	+0.000000e+00
 45.95	-7.66377218e-05	+1.10786597e-02	+3.13296047e+00	+1.61893830e-01	+0.000000e+00
 45.96	+3.41469743e-05	+1.10330002e-02	+3.13457947e+00	+1.63373132e-01	+0.000000e+00
 45.97	+1.44473900e-04	+1.09591335e-02	+3.13621325e+00	+1.64430906e-01	+0.000000e+00
 45.98	+2.54060993e-04	+1.08573016e-02	+3.13785758e+00	+1.65065262e-01	+0.000000e+00
 45.99	+3.62628616e-04	+1.07278190e-02	+3.13950824e+00	+1.65275403e-01	+0.000000e+00
 46.00	+4.69900275e-04	+1.05710708e-02	+3.14116099e+00	+1.65061623e-01	+0.000000e+00
 46.01	+5.75603337e-04	+1.03875127e-02	+3.14281158e+00	+1.64425306e-01	+0.000000e+00
 46.02	+6.79469722e-04	+1.01776689e-02	+3.14445579e+00	+1.63368919e-01	+0.000000e+00
 46.03	+7.81236598e-04	+9.94213084e-03	+3.14608941e+00	+1.61896005e-01	+0.000000e+00
 46.04	+8.80647051e-04	+9.68155554e-03	+3.14770830e+00	+1.60011169e-01	+0.000000e+00
 46.05	+9.77450737e-04	+9.39666370e-03	+3.14930831e+00	+1.57720068e-01	+0.000000e+00
 46.06	+1.07140452e-03	+9.08823757e-03	+3.15088540e+00	+1.55029388e-01	+0.000000e+00
 46.07	+1.16227310e-03	+8.75711877e-03	+3.15243557e+00	+1.51946831e-01	+0.000000e+00
 46.08	+1.24982959e-03	+8.40420588e-03	+3.15395489e+00	+1.48481088e-01	+0.000000e+00
 46.09	+1.33385607e-03	+8.03045189e-03	+3.15543954e+00	+1.44641818e-01	+0.000000e+00
 46.10	+1.41414419e-03	+7.63686148e-03	+3.15688578e+00	+1.40439616e-01	+0.000000e+00
 46.11	+1.49049563e-03	+7.22448827e-03	+3.15828999e+00	+1.35885988e-01	+0.000000e+00
 46.12	+1.56272259e-03	+6.79443181e-03	+3.15964865e+00	+1.30993317e-01	+0.000000e+00
 46.13	+1.63064830e-03	+6.34783455e-03	+3.16095836e+00	+1.25774828e-01	+0.000000e+00
 46.14	+1.69410740e-03	+5.88587872e-03	+3.16221588e+00	+1.20244555e-01	+0.000000e+00
 46.15	+1.75294635e-03	+5.40978305e-03	+3.16341808e+00	+1.14417299e-01	+0.000000e+00
 46.16	+1.80702381e-03	+4.92079950e-03	+3.16456200e+00	+1.08308593e-01	+0.000000e+00
 46.17	+1.85621095e-03	+4.42020986e-03	+3.16564482e+00	+1.01934654e-01	+0.000000e+00
 46.18	+1.90039176e-03	+3.90932231e-03	+3.16666389e+00	+9.53123455e-02	+0.000000e+00
 46.19	+1.93946332e-03	+3.38946801e-03	+3.16761673e+00	+8.84591301e-02	+0.000000e+00
 46.20	+1.97333602e-03	+2.86199752e-03	+3.16850103e+00	+8.13930232e-02	+0.000000e+00
 46.21	+2.00193376e-03	+2.32827734e-03	+3.16931465e+00	+7.41325465e-02	+0.000000e+00
 46.22	+2.02519409e-03	+1.78968634e-03	+3.17005567e+00	+6.66966789e-02	+0.000000e+00
 46.23	+2.04306837e-03	+1.24761224e-03	+3.17072232e+00	+5.91048076e-02	+0.000000e+00
 46.24	+2.05552182e-03	+7.03448045e-04	+3.17131305e+00	+5.13766774e-02	+0.000000e+00
 46.25	+2.06253360e-03	+1.58588576e-04	+3.17182649e+00	+4.35323396e-02	+0.000000e+00
 46.26	+2.06409681e-03	-3.85573075e-04	+3.17226148e+00	+3.55921006e-02	+0.000000e+00
 46.27	+2.06021849e-03	-9.27648995e-04	+3.17261707e+00	+2.75764696e-02	+0.000000e+00
 46.28	+2.05091956e-03	-1.46625989e-03	+3.17289249e+00	+1.95061061e-02	+0.000000e+00
 46.29	+2.03623472e-03	-2.00003849e-03	+3.17308722e+00	+1.14017672e-02	+0.000000e+00
 46.30	+2.01621235e-03	-2.52763289e-03	+3.17320090e+00	+3.28425458e-03	+0.000000e+00
 46.31	+1.99091435e-03	-3.04770984e-03	+3.17323340e+00	-4.82563789e-03	+0.000000e+00
 46.32	+1.96041595e-03	-3.55895802e-03	+3.17318481e+00	-1.29071773e-02	+0.000000e+00
 46.33	+1.92480549e-03	-4.06009117e-03	+3.17305540e+00	-2.09397438e-02	+0.000000e+00
 46.34	+1.88418417e-03	-4.54985124e-03	+3.17284567e+00	-2.89028828e-02	+0.000000e+00
 46.35	+1.83866578e-03	-5.02701141e-03	+3.17255632e+00	-3.67763565e-02	+0.000000e+00
 46.36	+1.78837635e-03	-5.49037907e-03	+3.17218823e+00	-4.45401948e-02	+0.000000e+00
 46.37	+1.73345388e-03	-5.93879869e-03	+3.17174251e+00	-5.21747453e-02	+0.000000e+00
 46.38	+1.67404788e-03	-6.37115461e-03	+3.17122045e+00	-5.96607228e-02	+0.000000e+00
 46.39	+1.61031903e-03	-6.78637375e-03	+3.17062354e+00	-6.69792577e-02	+0.000000e+00
 46.40	+1.54243875e-03	-7.18342822e-03	+3.16995345e+00	-7.41119431e-02	+0.000000e+00
 46.41	+1.47058872e-03	-7.56133784e-03	+3.16921204e+00	-8.10408810e-02	+0.000000e+00
 46.42	+1.39496043e-03	-7.91917249e-03	+3.16840135e+00	-8.77487268e-02	+0.000000e+00
 46.43	+1.31575466e-03	-8.25605446e-03	+3.16752359e+00	-9.42187331e-02	+0.000000e+00
 46.44	+1.23318099e-03	-8.57116057e-03	+3.16658115e+00	-1.00434791e-01	+0.000000e+00
 46.45	+1.14745719e-03	-8.86372424e-03	+3.16557655e+00	-1.06381470e-01	+0.000000e+00
 46.46	+1.05880873e-03	-9.13303737e-03	+3.16451250e+00	-1.12044057e-01	+0.000000e+00
 46.47	+9.67468127e-04	-9.37845217e-03	+3.16339184e+00	-1.17408595e-01	+0.000000e+00
 46.48	+8.73674398e-04	-9.59938273e-03	+3.16221754e+00	-1.22461911e-01	+0.000000e+00
 46.49	+7.77672406e-04	-9.79530654e-03	+3.16099273e+00	-1.27191657e-01	+0.000000e+00
 46.50	+6.79712237e-04	-9.96576582e-03	+3.15972063e+00	-1.31586335e-01	+0.000000e+00
 46.51	+5.80048553e-04	-1.01103687e-02	+3.15840459e+00	-1.35635327e-01	+0.000000e+00
 46.52	+4.78939930e-04	-1.02287901e-02	+3.15704809e+00	-1.39328920e-01	+0.000000e+00
 46.53	+3.76648195e-04	-1.03207728e-02	+3.15565466e+00	-1.42658332e-01	+0.000000e+00
 46.54	+2.73437743e-04	-1.03861279e-02	+3.15422795e+00	-1.45615730e-01	+0.000000e+00
 46.55	+1.69574854e-04	-1.04247353e-02	+3.15277169e+00	-1.48194252e-01	+0.000000e+00
 46.56	+6.53270077e-05	-1.04365441e-02	+3.15128965e+00	-1.50388019e-01	+0.000000e+00
 46.57	-3.90378106e-05	-1.04215726e-02	+3.14978570e+00	-1.52192155e-01	+0.000000e+00
 46.58	-1.43251802e-04	-1.03799083e-02	+3.14826372e+00	-1.53602789e-01	+0.000000e+00
 46.59	-2.47048044e-04	-1.03117075e-02	+3.14672765e+00	-1.54617073e-01	+0.000000e+00
 46.60	-3.50161182e-04	-1.02171949e-02	+3.14518145e+00	-1.55233179e-01	+0.000000e+00
 46.61	-4.52328110e-04	-1.00966631e-02	+3.14362911e+00	-1.55450309e-01	+0.000000e+00
 46.62	-5.53288651e-04	-9.95047144e-03	+3.14207461e+00	-1.55268690e-01	+0.000000e+00
 46.63	-6.52786224e-04	-9.77904508e-03	+3.14052195e+00	-1.54689572e-01	+0.000000e+00
 46.64	-7.50568502e-04	-9.58287388e-03	+3.13897510e+00	-1.53715227e-01	+0.000000e+00
 46.65	-8.46388060e-04	-9.36251088e-03	+3.13743800e+00	-1.52348937e-01	+0.000000e+00
 46.66	-9.40003006e-04	-9.11857075e-03	+3.13591458e+00	-1.50594984e-01	+0.000000e+00
 46.67	-1.03117760e-03	-8.85172800e-03	+3.13440872e+00	-1.48458638e-01	+0.000000e+00
 46.68	-1.11968284e-03	-8.56271512e-03	+3.13292424e+00	-1.45946140e-01	+0.000000e+00
 46.69	-1.20529705e-03	-8.25232042e-03	+3.13146490e+00	-1.43064686e-01	+0.000000e+00
 46.70	-1.28780647e-03	-7.92138586e-03	+3.13003439e+00	-1.39822402e-01	+0.000000e+00
 46.71	-1.36700572e-03	-7.57080465e-03	+3.12863631e+00	-1.36228327e-01	+0.000000e+00
 46.72	-1.44269838e-03	-7.20151875e-03	+3.12727420e+00	-1.32292382e-01	+0.000000e+00
 46.73	-1.51469745e-03	-6.81451623e-03	+3.12595145e+00	-1.28025343e-01	+0.000000e+00
 46.74	-1.58282579e-03	-6.41082856e-03	+3.12467139e+00	-1.23438817e-01	+0.000000e+00
 46.75	-1.64691660e-03	-5.99152769e-03	+3.12343720e+00	-1.18545202e-01	+0.000000e+00
 46.76	-1.70681381e-03	-5.55772319e-03	+3.12225197e+00	-1.13357659e-01	+0.000000e+00
 46.77	-1.76237241e-03	-5.11055920e-03	+3.12111862e+00	-1.07890073e-01	+0.000000e+00
 46.78	-1.81345886e-03	-4.65121130e-03	+3.12003996e+00	-1.02157018e-01	+0.000000e+00
 46.79	-1.85995138e-03	-4.18088339e-03	+3.11901864e+00	-9.61737173e-02	+0.000000e+00
 46.80	-1.90174021e-03	-3.70080446e-03	+3.11805716e+00	-8.99560016e-02	+0.000000e+00
 46.81	-1.93872790e-03	-3.21222536e-03	+3.11715787e+00	-8.35202682e-02	+0.000000e+00
 46.82	-1.97082949e-03	-2.71641548e-03	+3.11632294e+00	-7.68834376e-02	+0.000000e+00
 46.83	-1.99797274e-03	-2.21465944e-03	+3.11555439e+00	-7.00629086e-02	+0.000000e+00
 46.84	-2.02009823e-03	-1.70825381e-03	+3.11485405e+00	-6.30765132e-02	+0.000000e+00
 46.85	-2.03715953e-03	-1.19850375e-03	+3.11422358e+00	-5.59424699e-02	+0.000000e+00
 46.86	-2.04912324e-03	-6.86719643e-04	+3.11366446e+00	-4.86793365e-02	+0.000000e+00
 46.87	-2.05596909e-03	-1.74213854e-04	+3.11317797e+00	-4.13059616e-02	+0.000000e+00
 46.88	-2.05768990e-03	+3.37702632e-04	+3.11276523e+00	-3.38414369e-02	+0.000000e+00
 46.89	-2.05429162e-03	+8.47723467e-04	+3.11242713e+00	-2.63050471e-02	+0.000000e+00
 46.90	-2.04579327e-03	+1.35455019e-03	+3.11216439e+00	-1.87162214e-02	+0.000000e+00
 46.91	-2.03222683e-03	+1.85689544e-03	+3.11197755e+00	-1.10944831e-02	+0.000000e+00
 46.92	-2.01363719e-03	+2.35348611e-03	+3.11186692e+00	-3.45940020e-03	+0.000000e+00
 46.93	-1.99008193e-03	+2.84306651e-03	+3.11183264e+00	+4.16946422e-03	+0.000000e+00
 46.94	-1.96163120e-03	+3.32440139e-03	+3.11187466e+00	+1.17726019e-02	+0.000000e+00
 46.95	-1.92836753e-03	+3.79627896e-03	+3.11199270e+00	+1.93306089e-02	+0.000000e+00
 46.96	-1.89038552e-03	+4.25751385e-03	+3.11218631e+00	+2.68242340e-02	+0.000000e+00
 46.97	-1.84779165e-03	+4.70694999e-03	+3.11245487e+00	+3.42344282e-02	+0.000000e+00
