  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
 54.97	+3.03644003e-30	+1.94156031e-30	-1.36573795e-30	+2.55581972e-30	-6.848638e-30
 54.98	+3.05585047e-30	+1.81773131e-30	-1.34018091e-30	+2.52818774e-30	-6.789190e-30
 54.99	+3.07402273e-30	+1.69642141e-30	-1.31490018e-30	+2.50058210e-30	-6.729457e-30
 55.00	+3.09098199e-30	+1.57760066e-30	-1.28989551e-30	+2.47300912e-30	-6.669462e-30
 55.01	+3.10675315e-30	+1.46123919e-30	-1.26516657e-30	+2.44547499e-30	-6.609227e-30
 55.02	+3.12136080e-30	+1.34730723e-30	-1.24071296e-30	+2.41798571e-30	-6.548771e-30
 55.03	+3.13482922e-30	+1.23577510e-30	-1.21653425e-30	+2.39054715e-30	-6.488117e-30
 55.04	+3.14718242e-30	+1.12661326e-30	-1.19262992e-30	+2.36316501e-30	-6.427283e-30
 55.05	+3.15844411e-30	+1.01979225e-30	-1.16899941e-30	+2.33584485e-30	-6.366290e-30
 55.06	+3.16863767e-30	+9.15282740e-31	-1.14564209e-30	+2.30859208e-30	-6.305156e-30
 55.07	+3.17778624e-30	+8.13055529e-31	-1.12255730e-30	+2.28141195e-30	-6.243902e-30
 55.08	+3.18591263e-30	+7.13081532e-31	-1.09974431e-30	+2.25430958e-30	-6.182544e-30
 55.09	+3.19303937e-30	+6.15331798e-31	-1.07720234e-30	+2.22728994e-30	-6.121101e-30
 55.10	+3.19918871e-30	+5.19777512e-31	-1.05493057e-30	+2.20035786e-30	-6.059591e-30
 55.11	+3.20438259e-30	+4.26389995e-31	-1.03292811e-30	+2.17351803e-30	-5.998030e-30
 55.12	+3.20864269e-30	+3.35140712e-31	-1.01119404e-30	+2.14677501e-30	-5.936436e-30
 55.13	+3.21199039e-30	+2.46001276e-31	-9.89727401e-31	+2.12013323e-30	-5.874824e-30
 55.14	+3.21444677e-30	+1.58943448e-31	-9.68527175e-31	+2.09359696e-30	-5.813211e-30
 55.15	+3.21603266e-30	+7.39391448e-32	-9.47592306e-31	+2.06717039e-30	-5.751613e-30
 55.16	+3.21676860e-30	-9.03956256e-33	-9.26921699e-31	+2.04085752e-30	-5.690043e-30
 55.17	+3.21667483e-30	-9.00204406e-32	-9.06514215e-31	+2.01466229e-30	-5.628519e-30
 55.18	+3.21577133e-30	-1.69031093e-31	-8.86368679e-31	+1.98858846e-30	-5.567053e-30
 55.19	+3.21407781e-30	-2.46098957e-31	-8.66483876e-31	+1.96263970e-30	-5.505660e-30
 55.20	+3.21161369e-30	-3.21251301e-31	-8.46858555e-31	+1.93681955e-30	-5.444353e-30
 55.21	+3.20839812e-30	-3.94515220e-31	-8.27491430e-31	+1.91113144e-30	-5.383147e-30
 55.22	+3.20444999e-30	-4.65917634e-31	-8.08381180e-31	+1.88557867e-30	-5.322054e-30
 55.23	+3.19978792e-30	-5.35485287e-31	-7.89526452e-31	+1.86016445e-30	-5.261086e-30
 55.24	+3.19443024e-30	-6.03244742e-31	-7.70925861e-31	+1.83489185e-30	-5.200257e-30
 55.25	+3.18839505e-30	-6.69222379e-31	-7.52577990e-31	+1.80976386e-30	-5.139578e-30
 55.26	+3.18170015e-30	-7.33444395e-31	-7.34481392e-31	+1.78478332e-30	-5.079061e-30
 55.27	+3.17436310e-30	-7.95936799e-31	-7.16634593e-31	+1.75995301e-30	-5.018717e-30
 55.28	+3.16640120e-30	-8.56725412e-31	-6.99036092e-31	+1.73527558e-30	-4.958557e-30
 55.29	+3.15783148e-30	-9.15835862e-31	-6.81684358e-31	+1.71075358e-30	-4.898592e-30
 55.30	+3.14867073e-30	-9.73293587e-31	-6.64577837e-31	+1.68638946e-30	-4.838833e-30
 55.31	+3.13893547e-30	-1.02912383e-30	-6.47714951e-31	+1.66218558e-30	-4.779290e-30
 55.32	+3.12864197e-30	-1.08335163e-30	-6.31094097e-31	+1.63814419e-30	-4.719972e-30
 55.33	+3.11780626e-30	-1.13600185e-30	-6.14713650e-31	+1.61426746e-30	-4.660890e-30
 55.34	+3.10644411e-30	-1.18709913e-30	-5.98571964e-31	+1.59055745e-30	-4.602051e-30
 55.35	+3.09457105e-30	-1.23666791e-30	-5.82667370e-31	+1.56701614e-30	-4.543466e-30
 55.36	+3.08220237e-30	-1.28473245e-30	-5.66998183e-31	+1.54364540e-30	-4.485143e-30
 55.37	+3.06935311e-30	-1.33131678e-30	-5.51562696e-31	+1.52044705e-30	-4.427090e-30
 55.38	+3.05603806e-30	-1.37644475e-30	-5.36359185e-31	+1.49742279e-30	-4.369316e-30
 55.39	+3.04227179e-30	-1.42013999e-30	-5.21385909e-31	+1.47457425e-30	-4.311829e-30
 55.40	+3.02806863e-30	-1.46242592e-30	-5.06641111e-31	+1.45190296e-30	-4.254635e-30
 55.41	+3.01344267e-30	-1.50332576e-30	-4.92123019e-31	+1.42941039e-30	-4.197743e-30
 55.42	+2.99840776e-30	-1.54286252e-30	-4.77829845e-31	+1.40709791e-30	-4.141159e-30
 55.43	+2.98297754e-30	-1.58105900e-30	-4.63759788e-31	+1.38496684e-30	-4.084891e-30
 55.44	+2.96716542e-30	-1.61793780e-30	-4.49911034e-31	+1.36301839e-30	-4.028945e-30
 55.45	+2.95098456e-30	-1.65352128e-30	-4.36281757e-31	+1.34125371e-30	-3.973328e-30
 55.46	+2.93444791e-30	-1.68783163e-30	-4.22870119e-31	+1.31967387e-30	-3.918044e-30
 55.47	+2.91756822e-30	-1.72089079e-30	-4.09674272e-31	+1.29827988e-30	-3.863102e-30
 55.48	+2.90035799e-30	-1.75272051e-30	-3.96692357e-31	+1.27707267e-30	-3.808505e-30
 55.49	+2.88282951e-30	-1.78334232e-30	-3.83922506e-31	+1.25605310e-30	-3.754261e-30
 55.50	+2.86499486e-30	-1.81277754e-30	-3.71362843e-31	+1.23522197e-30	-3.700373e-30
 55.51	+2.84686590e-30	-1.84104729e-30	-3.59011484e-31	+1.21457999e-30	-3.646846e-30
 55.52	+2.82845430e-30	-1.86817244e-30	-3.46866536e-31	+1.19412784e-30	-3.593687e-30
 55.53	+2.80977149e-30	-1.89417368e-30	-3.34926102e-31	+1.17386611e-30	-3.540899e-30
 55.54	+2.79082872e-30	-1.91907147e-30	-3.23188277e-31	+1.15379533e-30	-3.488486e-30
 55.55	+2.77163701e-30	-1.94288608e-30	-3.11651153e-31	+1.13391598e-30	-3.436454e-30
 55.56	+2.75220720e-30	-1.96563752e-30	-3.00312813e-31	+1.11422847e-30	-3.384805e-30
 55.57	+2.73254992e-30	-1.98734564e-30	-2.89171341e-31	+1.09473316e-30	-3.333544e-30
 55.58	+2.71267560e-30	-2.00803003e-30	-2.78224814e-31	+1.07543036e-30	-3.282674e-30
 55.59	+2.69259448e-30	-2.02771010e-30	-2.67471306e-31	+1.05632029e-30	-3.232199e-30
 55.60	+2.67231660e-30	-2.04640504e-30	-2.56908892e-31	+1.03740315e-30	-3.182122e-30
 55.61	+2.65185181e-30	-2.06413381e-30	-2.46535641e-31	+1.01867908e-30	-3.132446e-30
 55.62	+2.63120978e-30	-2.08091517e-30	-2.36349622e-31	+1.00014816e-30	-3.083173e-30
 55.63	+2.61039996e-30	-2.09676768e-30	-2.26348905e-31	+9.81810424e-31	-3.034308e-30
 55.64	+2.58943167e-30	-2.11170967e-30	-2.16531556e-31	+9.63665851e-31	-2.985852e-30
 55.65	+2.56831398e-30	-2.12575927e-30	-2.06895646e-31	+9.45714377e-31	-2.937807e-30
 55.66	+2.54705584e-30	-2.13893438e-30	-1.97439242e-31	+9.27955892e-31	-2.890176e-30
 55.67	+2.52566598e-30	-2.15125272e-30	-1.88160415e-31	+9.10390236e-31	-2.842961e-30
 55.68	+2.50415298e-30	-2.16273177e-30	-1.79057237e-31	+8.93017205e-31	-2.796164e-30
 55.69	+2.48252522e-30	-2.17338884e-30	-1.70127781e-31	+8.75836554e-31	-2.749787e-30
 55.70	+2.46079092e-30	-2.18324098e-30	-1.61370123e-31	+8.58847993e-31	-2.703830e-30
 55.71	+2.43895813e-30	-2.19230508e-30	-1.52782343e-31	+8.42051189e-31	-2.658297e-30
 55.72	+2.41703473e-30	-2.20059779e-30	-1.44362523e-31	+8.25445772e-31	-2.613187e-30
 55.73	+2.39502844e-30	-2.20813558e-30	-1.36108750e-31	+8.09031332e-31	-2.568503e-30
 55.74	+2.37294680e-30	-2.21493470e-30	-1.28019112e-31	+7.92807417e-31	-2.524244e-30
 55.75	+2.35079720e-30	-2.22101119e-30	-1.20091706e-31	+7.76773543e-31	-2.480413e-30
 55.76	+2.32858687e-30	-2.22638091e-30	-1.12324631e-31	+7.60929185e-31	-2.437010e-30
 55.77	+2.30632286e-30	-2.23105948e-30	-1.04715992e-31	+7.45273787e-31	-2.394036e-30
 55.78	+2.28401210e-30	-2.23506235e-30	-9.72638985e-32	+7.29806755e-31	-2.351491e-30
 55.79	+2.26166134e-30	-2.23840477e-30	-8.99664677e-32	+7.14527464e-31	-2.309375e-30
 55.80	+2.23927718e-30	-2.24110176e-30	-8.28218220e-32	+6.99435256e-31	-2.267689e-30
 55.81	+2.21686608e-30	-2.24316818e-30	-7.58280906e-32	+6.84529441e-31	-2.226433e-30
 55.82	+2.19443433e-30	-2.24461866e-30	-6.89834096e-32	+6.69809300e-31	-2.185608e-30
 55.83	+2.17198811e-30	-2.24546766e-30	-6.22859223e-32	+6.55274084e-31	-2.145212e-30
 55.84	+2.14953342e-30	-2.24572941e-30	-5.57337795e-32	+6.40923013e-31	-2.105247e-30
 55.85	+2.12707614e-30	-2.24541798e-30	-4.93251398e-32	+6.26755282e-31	-2.065711e-30
 55.86	+2.10462200e-30	-2.24454724e-30	-4.30581698e-32	+6.12770058e-31	-2.026604e-30
 55.87	+2.08217659e-30	-2.24313084e-30	-3.69310445e-32	+5.98966483e-31	-1.987927e-30
 55.88	+2.05974536e-30	-2.24118228e-30	-3.09419473e-32	+5.85343673e-31	-1.949677e-30
 55.89	+2.03733364e-30	-2.23871484e-30	-2.50890708e-32	+5.71900718e-31	-1.911856e-30
 55.90	+2.01494661e-30	-2.23574162e-30	-1.93706164e-32	+5.58636688e-31	-1.874461e-30
 55.91	+1.99258934e-30	-2.23227554e-30	-1.37847948e-32	+5.45550627e-31	-1.837493e-30
 55.92	+1.97026675e-30	-2.22832932e-30	-8.32982650e-33	+5.32641558e-31	-1.800950e-30
 55.93	+1.94798364e-30	-2.22391551e-30	-3.00394154e-33	+5.19908485e-31	-1.764831e-30
 55.94	+1.92574469e-30	-2.21904647e-30	+2.19461999e-33	+5.07350388e-31	-1.729135e-30
 55.95	+1.90355445e-30	-2.21373437e-30	+7.26760779e-33	+4.94966230e-31	-1.693861e-30
 55.96	+1.88141734e-30	-2.20799121e-30	+1.22167612e-32	+4.82754954e-31	-1.659007e-30
 55.97	+1.85933769e-30	-2.20182880e-30	+1.70438090e-32	+4.70715484e-31	-1.624574e-30
 55.98	+1.83731967e-30	-2.19525879e-30	+2.17504693e-32	+4.58846728e-31	-1.590558e-30
 55.99	+1.81536737e-30	-2.18829264e-30	+2.63384490e-32	+4.47147576e-31	-1.556958e-30
 56.00	+1.79348475e-30	-2.18094162e-30	+3.08094443e-32	+4.35616904e-31	-1.523774e-30
 56.01	+1.77167566e-30	-2.17321686e-30	+3.51651398e-32	+4.24253569e-31	-1.491003e-30
 56.02	+1.74994383e-30	-2.16512928e-30	+3.94072088e-32	+4.13056416e-31	-1.458644e-30
 56.03	+1.72829289e-30	-2.15668966e-30	+4.35373132e-32	+4.02024275e-31	-1.426695e-30
 56.04	+1.70672636e-30	-2.14790860e-30	+4.75571031e-32	+3.91155962e-31	-1.395154e-30
 56.05	+1.68524765e-30	-2.13879651e-30	+5.14682166e-32	+3.80450282e-31	-1.364020e-30
 56.06	+1.66386008e-30	-2.12936367e-30	+5.52722800e-32	+3.69906024e-31	-1.333289e-30
 56.07	+1.64256685e-30	-2.11962016e-30	+5.89709075e-32	+3.59521970e-31	-1.302962e-30
 56.08	+1.62137106e-30	-2.10957592e-30	+6.25657011e-32	+3.49296887e-31	-1.273034e-30
 56.09	+1.60027574e-30	-2.09924072e-30	+6.60582504e-32	+3.39229533e-31	-1.243506e-30
 56.10	+1.57928377e-30	-2.08862416e-30	+6.94501327e-32	+3.29318657e-31	-1.214373e-30
 56.11	+1.55839798e-30	-2.07773568e-30	+7.27429127e-32	+3.19562998e-31	-1.185634e-30
 56.12	+1.53762109e-30	-2.06658458e-30	+7.59381426e-32	+3.09961284e-31	-1.157288e-30
 56.13	+1.51695572e-30	-2.05517999e-30	+7.90373617e-32	+3.00512238e-31	-1.129330e-30
 56.14	+1.49640441e-30	-2.04353087e-30	+8.20420966e-32	+2.91214573e-31	-1.101761e-30
 56.15	+1.47596959e-30	-2.03164606e-30	+8.49538611e-32	+2.82066995e-31	-1.074576e-30
 56.16	+1.45565364e-30	-2.01953422e-30	+8.77741560e-32	+2.73068206e-31	-1.047773e-30
 56.17	+1.43545881e-30	-2.00720387e-30	+9.05044692e-32	+2.64216897e-31	-1.021351e-30
 56.18	+1.41538729e-30	-1.99466337e-30	+9.31462754e-32	+2.55511756e-31	-9.953059e-31
 56.19	+1.39544119e-30	-1.98192095e-30	+9.57010363e-32	+2.46951466e-31	-9.696362e-31
 56.20	+1.37562252e-30	-1.96898468e-30	+9.81702002e-32	+2.38534703e-31	-9.443391e-31
 56.21	+1.35593322e-30	-1.95586247e-30	+1.00555202e-31	+2.30260142e-31	-9.194120e-31
 56.22	+1.33637515e-30	-1.94256213e-30	+1.02857465e-31	+2.22126451e-31	-8.948523e-31
 56.23	+1.31695009e-30	-1.92909129e-30	+1.05078396e-31	+2.14132295e-31	-8.706573e-31
 56.24	+1.29765974e-30	-1.91545745e-30	+1.07219392e-31	+2.06276336e-31	-8.468244e-31
 56.25	+1.27850574e-30	-1.90166797e-30	+1.09281833e-31	+1.98557234e-31	-8.233509e-31
 56.26	+1.25948964e-30	-1.88773007e-30	+1.11267090e-31	+1.90973647e-31	-8.002340e-31
 56.27	+1.24061293e-30	-1.87365085e-30	+1.13176516e-31	+1.83524230e-31	-7.774711e-31
 56.28	+1.22187701e-30	-1.85943726e-30	+1.15011453e-31	+1.76207636e-31	-7.550594e-31
 56.29	+1.20328324e-30	-1.84509611e-30	+1.16773230e-31	+1.69022518e-31	-7.329960e-31
 56.30	+1.18483288e-30	-1.83063410e-30	+1.18463161e-31	+1.61967529e-31	-7.112783e-31
 56.31	+1.16652715e-30	-1.81605777e-30	+1.20082548e-31	+1.55041319e-31	-6.899032e-31
 56.32	+1.14836718e-30	-1.80137357e-30	+1.21632678e-31	+1.48242540e-31	-6.688681e-31
 56.33	+1.13035406e-30	-1.78658778e-30	+1.23114825e-31	+1.41569843e-31	-6.481699e-31
 56.34	+1.11248880e-30	-1.77170659e-30	+1.24530251e-31	+1.35021881e-31	-6.278060e-31
 56.35	+1.09477236e-30	-1.75673605e-30	+1.25880202e-31	+1.28597307e-31	-6.077733e-31
 56.36	+1.07720563e-30	-1.74168208e-30	+1.27165912e-31	+1.22294775e-31	-5.880689e-31
 56.37	+1.05978944e-30	-1.72655049e-30	+1.28388602e-31	+1.16112942e-31	-5.686899e-31
 56.38	+1.04252457e-30	-1.71134697e-30	+1.29549479e-31	+1.10050465e-31	-5.496335e-31
 56.39	+1.02541173e-30	-1.69607709e-30	+1.30649736e-31	+1.04106003e-31	-5.308966e-31
 56.40	+1.00845160e-30	-1.68074628e-30	+1.31690553e-31	+9.82782206e-32	-5.124762e-31
 56.41	+9.91644779e-31	-1.66535990e-30	+1.32673097e-31	+9.25657813e-32	-4.943695e-31
 56.42	+9.74991823e-31	-1.64992316e-30	+1.33598522e-31	+8.69673537e-32	-4.765735e-31
 56.43	+9.58493237e-31	-1.63444117e-30	+1.34467967e-31	+8.14816091e-32	-4.590851e-31
 56.44	+9.42149472e-31	-1.61891892e-30	+1.35282559e-31	+7.61072223e-32	-4.419014e-31
 56.45	+9.25960931e-31	-1.60336131e-30	+1.36043412e-31	+7.08428721e-32	-4.250195e-31
 56.46	+9.09927967e-31	-1.58777310e-30	+1.36751626e-31	+6.56872409e-32	-4.084362e-31
 56.47	+8.94050887e-31	-1.57215897e-30	+1.37408288e-31	+6.06390156e-32	-3.921486e-31
 56.48	+8.78329949e-31	-1.55652349e-30	+1.38014472e-31	+5.56968877e-32	-3.761538e-31
 56.49	+8.62765366e-31	-1.54087111e-30	+1.38571239e-31	+5.08595530e-32	-3.604486e-31
 56.50	+8.47357308e-31	-1.52520619e-30	+1.39079637e-31	+4.61257125e-32	-3.450302e-31
 56.51	+8.32105899e-31	-1.50953300e-30	+1.39540701e-31	+4.14940722e-32	-3.298954e-31
 56.52	+8.17011222e-31	-1.49385567e-30	+1.39955453e-31	+3.69633436e-32	-3.150414e-31
 56.53	+8.02073318e-31	-1.47817828e-30	+1.40324902e-31	+3.25322434e-32	-3.004650e-31
 56.54	+7.87292189e-31	-1.46250477e-30	+1.40650044e-31	+2.81994942e-32	-2.861634e-31
 56.55	+7.72667794e-31	-1.44683902e-30	+1.40931862e-31	+2.39638246e-32	-2.721334e-31
 56.56	+7.58200056e-31	-1.43118479e-30	+1.41171328e-31	+1.98239690e-32	-2.583722e-31
 56.57	+7.43888860e-31	-1.41554575e-30	+1.41369399e-31	+1.57786684e-32	-2.448767e-31
 56.58	+7.29734053e-31	-1.39992549e-30	+1.41527021e-31	+1.18266697e-32	-2.316439e-31
 56.59	+7.15735448e-31	-1.38432749e-30	+1.41645127e-31	+7.96672700e-33	-2.186709e-31
 56.60	+7.01892822e-31	-1.36875517e-30	+1.41724637e-31	+4.19760063e-33	-2.059546e-31
 56.61	+6.88205918e-31	-1.35321183e-30	+1.41766460e-31	+5.18058050e-34	-1.934922e-31
 56.62	+6.74674446e-31	-1.33770071e-30	+1.41771491e-31	-3.07312632e-33	-1.812807e-31
 56.63	+6.61298084e-31	-1.32222493e-30	+1.41740614e-31	-6.57717088e-33	-1.693171e-31
 56.64	+6.48076478e-31	-1.30678756e-30	+1.41674699e-31	-9.99528672e-33	-1.575984e-31
 56.65	+6.35009243e-31	-1.29139158e-30	+1.41574608e-31	-1.33286775e-32	-1.461218e-31
 56.66	+6.22095967e-31	-1.27603986e-30	+1.41441185e-31	-1.65785393e-32	-1.348843e-31
 56.67	+6.09336206e-31	-1.26073523e-30	+1.41275268e-31	-1.97460606e-32	-1.238830e-31
 56.68	+5.96729490e-31	-1.24548041e-30	+1.41077679e-31	-2.28324220e-32	-1.131150e-31
 56.69	+5.84275319e-31	-1.23027806e-30	+1.40849229e-31	-2.58387962e-32	-1.025774e-31
 56.70	+5.71973170e-31	-1.21513075e-30	+1.40590719e-31	-2.87663479e-32	-9.226731e-32
 56.71	+5.59822491e-31	-1.20004098e-30	+1.40302937e-31	-3.16162338e-32	-8.218189e-32
 56.72	+5.47822708e-31	-1.18501118e-30	+1.39986659e-31	-3.43896021e-32	-7.231827e-32
 56.73	+5.35973219e-31	-1.17004370e-30	+1.39642651e-31	-3.70875930e-32	-6.267360e-32
 56.74	+5.24273403e-31	-1.15514081e-30	+1.39271665e-31	-3.97113382e-32	-5.324506e-32
 56.75	+5.12722614e-31	-1.14030474e-30	+1.38874446e-31	-4.22619609e-32	-4.402982e-32
 56.76	+5.01320181e-31	-1.12553761e-30	+1.38451723e-31	-4.47405758e-32	-3.502508e-32
 56.77	+4.90065418e-31	-1.11084149e-30	+1.38004217e-31	-4.71482889e-32	-2.622806e-32
 56.78	+4.78957612e-31	-1.09621839e-30	+1.37532636e-31	-4.94861975e-32	-1.763597e-32
 56.79	+4.67996034e-31	-1.08167025e-30	+1.37037680e-31	-5.17553902e-32	-9.246066e-33
 56.80	+4.57179935e-31	-1.06719892e-30	+1.36520034e-31	-5.39569467e-32	-1.055593e-33
 56.81	+4.46508545e-31	-1.05280623e-30	+1.35980376e-31	-5.60919379e-32	+6.938175e-33
 56.82	+4.35981079e-31	-1.03849390e-30	+1.35419370e-31	-5.81614257e-32	+1.473795e-32
 56.83	+4.25596733e-31	-1.02426363e-30	+1.34837672e-31	-6.01664629e-32	+2.234643e-32
 56.84	+4.15354686e-31	-1.01011702e-30	+1.34235927e-31	-6.21080934e-32	+2.976629e-32
 56.85	+4.05254102e-31	-9.96055641e-31	+1.33614768e-31	-6.39873520e-32	+3.700020e-32
 56.86	+3.95294128e-31	-9.82080989e-31	+1.32974818e-31	-6.58052641e-32	+4.405080e-32
 56.87	+3.85473897e-31	-9.68194507e-31	+1.32316692e-31	-6.75628463e-32	+5.092072e-32
 56.88	+3.75792527e-31	-9.54397579e-31	+1.31640993e-31	-6.92611058e-32	+5.761257e-32
 56.89	+3.66249122e-31	-9.40691535e-31	+1.30948314e-31	-7.09010404e-32	+6.412895e-32
 56.90	+3.56842774e-31	-9.27077648e-31	+1.30239237e-31	-7.24836390e-32	+7.047243e-32
 56.91	+3.47572561e-31	-9.13557139e-31	+1.29514337e-31	-7.40098808e-32	+7.664557e-32
 56.92	+3.38437549e-31	-9.00131176e-31	+1.28774177e-31	-7.54807359e-32	+8.265090e-32
 56.93	+3.29436792e-31	-8.86800873e-31	+1.28019311e-31	-7.68971651e-32	+8.849095e-32
 56.94	+3.20569335e-31	-8.73567295e-31	+1.27250282e-31	-7.82601196e-32	+9.416821e-32
 56.95	+3.11834209e-31	-8.60431457e-31	+1.26467627e-31	-7.95705414e-32	+9.968517e-32
 56.96	+3.03230438e-31	-8.47394323e-31	+1.25671869e-31	-8.08293631e-32	+1.050443e-31
 56.97	+2.94757034e-31	-8.34456812e-31	+1.24863525e-31	-8.20375078e-32	+1.102480e-31
 56.98	+2.86413001e-31	-8.21619792e-31	+1.24043101e-31	-8.31958894e-32	+1.152988e-31
 56.99	+2.78197333e-31	-8.08884089e-31	+1.23211096e-31	-8.43054120e-32	+1.201989e-31
 57.00	+2.70109019e-31	-7.96250479e-31	+1.22367998e-31	-8.53669708e-32	+1.249509e-31
 57.01	+2.62147036e-31	-7.83719697e-31	+1.21514286e-31	-8.63814511e-32	+1.295571e-31
 57.02	+2.54310357e-31	-7.71292433e-31	+1.20650431e-31	-8.73497291e-32	+1.340198e-31
 57.03	+2.46597946e-31	-7.58969335e-31	+1.19776895e-31	-8.82726714e-32	+1.383413e-31
 57.04	+2.39008762e-31	-7.46751008e-31	+1.18894132e-31	-8.91511355e-32	+1.425240e-31
 57.05	+2.31541757e-31	-7.34638017e-31	+1.18002586e-31	-8.99859691e-32	+1.465701e-31
 57.06	+2.24195877e-31	-7.22630887e-31	+1.17102693e-31	-9.07780108e-32	+1.504820e-31
 57.07	+2.16970064e-31	-7.10730102e-31	+1.16194882e-31	-9.15280898e-32	+1.542617e-31
 57.08	+2.09863254e-31	-6.98936109e-31	+1.15279571e-31	-9.22370258e-32	+1.579116e-31
 57.09	+2.02874380e-31	-6.87249316e-31	+1.14357173e-31	-9.29056295e-32	+1.614339e-31
 57.10	+1.96002369e-31	-6.75670097e-31	+1.13428091e-31	-9.35347018e-32	+1.648308e-31
 57.11	+1.89246146e-31	-6.64198787e-31	+1.12492719e-31	-9.41250348e-32	+1.681043e-31
 57.12	+1.82604632e-31	-6.52835686e-31	+1.11551446e-31	-9.46774111e-32	+1.712567e-31
 57.13	+1.76076744e-31	-6.41581061e-31	+1.10604650e-31	-9.51926040e-32	+1.742900e-31
 57.14	+1.69661398e-31	-6.30435144e-31	+1.09652704e-31	-9.56713777e-32	+1.772064e-31
 57.15	+1.63357506e-31	-6.19398134e-31	+1.08695972e-31	-9.61144872e-32	+1.800079e-31
 57.16	+1.57163980e-31	-6.08470198e-31	+1.07734810e-31	-9.65226783e-32	+1.826966e-31
 57.17	+1.51079729e-31	-5.97651471e-31	+1.06769568e-31	-9.68966878e-32	+1.852745e-31
 57.18	+1.45103661e-31	-5.86942059e-31	+1.05800587e-31	-9.72372432e-32	+1.877437e-31
 57.19	+1.39234682e-31	-5.76342034e-31	+1.04828201e-31	-9.75450631e-32	+1.901060e-31
 57.20	+1.33471699e-31	-5.65851444e-31	+1.03852739e-31	-9.78208571e-32	+1.923636e-31
 57.21	+1.27813617e-31	-5.55470304e-31	+1.02874520e-31	-9.80653257e-32	+1.945184e-31
 57.22	+1.22259342e-31	-5.45198601e-31	+1.01893858e-31	-9.82791606e-32	+1.965722e-31
 57.23	+1.16807779e-31	-5.35036299e-31	+1.00911059e-31	-9.84630446e-32	+1.985270e-31
 57.24	+1.11457835e-31	-5.24983330e-31	+9.99264220e-32	-9.86176513e-32	+2.003847e-31
 57.25	+1.06208416e-31	-5.15039602e-31	+9.89402403e-32	-9.87436461e-32	+2.021471e-31
 57.26	+1.01058430e-31	-5.05205000e-31	+9.79527997e-32	-9.88416850e-32	+2.038161e-31
 57.27	+9.60067849e-32	-4.95479381e-31	+9.69643799e-32	-9.89124157e-32	+2.053935e-31
 57.28	+9.10523918e-32	-4.85862579e-31	+9.59752539e-32	-9.89564770e-32	+2.068811e-31
 57.29	+8.61941622e-32	-4.76354405e-31	+9.49856884e-32	-9.89744993e-32	+2.082808e-31
 57.30	+8.14310098e-32	-4.66954647e-31	+9.39959437e-32	-9.89671041e-32	+2.095942e-31
 57.31	+7.67618505e-32	-4.57663069e-31	+9.30062740e-32	-9.89349046e-32	+2.108231e-31
 57.32	+7.21856025e-32	-4.48479417e-31	+9.20169273e-32	-9.88785054e-32	+2.119692e-31
 57.33	+6.77011865e-32	-4.39403412e-31	+9.10281456e-32	-9.87985028e-32	+2.130343e-31
 57.34	+6.33075261e-32	-4.30434757e-31	+9.00401648e-32	-9.86954845e-32	+2.140200e-31
 57.35	+5.90035477e-32	-4.21573134e-31	+8.90532152e-32	-9.85700301e-32	+2.149279e-31
 57.36	+5.47881812e-32	-4.12818206e-31	+8.80675210e-32	-9.84227109e-32	+2.157598e-31
 57.37	+5.06603595e-32	-4.04169618e-31	+8.70833010e-32	-9.82540897e-32	+2.165172e-31
 57.38	+4.66190193e-32	-3.95626994e-31	+8.61007679e-32	-9.80647216e-32	+2.172017e-31
 57.39	+4.26631009e-32	-3.87189944e-31	+8.51201295e-32	-9.78551532e-32	+2.178149e-31
 57.40	+3.87915486e-32	-3.78858057e-31	+8.41415875e-32	-9.76259232e-32	+2.183584e-31
 57.41	+3.50033108e-32	-3.70630909e-31	+8.31653386e-32	-9.73775623e-32	+2.188337e-31
 57.42	+3.12973402e-32	-3.62508057e-31	+8.21915741e-32	-9.71105933e-32	+2.192424e-31
 57.43	+2.76725938e-32	-3.54489042e-31	+8.12204800e-32	-9.68255311e-32	+2.195858e-31
 57.44	+2.41280332e-32	-3.46573394e-31	+8.02522373e-32	-9.65228828e-32	+2.198656e-31
 57.45	+2.06626248e-32	-3.38760622e-31	+7.92870218e-32	-9.62031477e-32	+2.200832e-31
 57.46	+1.72753398e-32	-3.31050226e-31	+7.83250044e-32	-9.58668174e-32	+2.202399e-31
 57.47	+1.39651546e-32	-3.23441691e-31	+7.73663509e-32	-9.55143759e-32	+2.203373e-31
 57.48	+1.07310505e-32	-3.15934486e-31	+7.64112225e-32	-9.51462996e-32	+2.203768e-31
 57.49	+7.57201423e-33	-3.08528070e-31	+7.54597754e-32	-9.47630576e-32	+2.203596e-31
 57.50	+4.48703795e-33	-3.01221889e-31	+7.45121614e-32	-9.43651111e-32	+2.202873e-31
 57.51	+1.47511934e-33	-2.94015377e-31	+7.35685275e-32	-9.39529143e-32	+2.201610e-31
 57.52	-1.46473828e-33	-2.86907955e-31	+7.26290161e-32	-9.35269140e-32	+2.199823e-31
 57.53	-4.33352580e-33	-2.79899036e-31	+7.16937653e-32	-9.30875496e-32	+2.197523e-31
 57.54	-7.13222819e-33	-2.72988018e-31	+7.07629086e-32	-9.26352535e-32	+2.194723e-31
